command_address,response_address,command_memory,response_memory,command_memory_count,response_memory_count,comm_read_function,comm_write_fun,resp_read_fun,resp_write_fun,sub_function,command_length,resp_length,gain,reset,deadband,cycletime,rate,setpoint,control_mode,control_scheme,pump,solenoid,crc_rate,measurement,time,result
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.206896544,1.216263745,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.009184264,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.160919532,1.246577058,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.160919532,1.242859316,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.189254708,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.160919532,1.085775426,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.274129497,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.160919532,1.268943791,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.134734552,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.160919532,1.219528884,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.0360006,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.227395025,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.219513834,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.160919532,1.013760398,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.193210313,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.076362322,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.160919532,1.201725445,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.283500206,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.149425283,1.283866601,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.160919532,1.104393303,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.087157732,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.239512238,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.160919532,1.040628479,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.225646738,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.195402309,1.07768614,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.206896544,1.214874963,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.160919532,1.23490348,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.122407901,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.180953161,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.195402309,1.118288283,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.245982094,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.195402309,1.144607997,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.03589558,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.120438887,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.130948396,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.077904672,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.153542239,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.236299421,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.160919532,1.058217824,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.078111068,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.195402309,1.276704768,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.257154811,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.263939779,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.040366381,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.225757911,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.160919532,1.211442044,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.296264426,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.126421322,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.195402309,1.120655348,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.195402309,1.193157679,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.027609818,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.195402309,1.012767383,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.195402309,1.251651093,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.290630328,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.239577163,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.146069226,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.212895778,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.176873325,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.119048775,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.000465056,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.195402309,1.01415136,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.218390808,1.285525741,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.247264985,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.223780224,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.195402309,1.146316995,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.093557921,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.195402309,1.016312991,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.236554853,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.09628305,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.263460636,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.160919532,1.169472342,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.009016683,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.185829436,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.163554942,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.033248485,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.186735853,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.047858668,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.285352812,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.189687517,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.195402309,1.065678767,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.195402309,1.251203284,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.195402309,1.111566539,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.218390808,1.227701986,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.131733684,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.206896544,1.242571453,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.157407924,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.195402309,1.011649343,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.078511129,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.190893836,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.211236196,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.214291306,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.172413796,1.200327698,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.183908045,1.095408997,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,0,1,0,0,0,0.195402309,1.238406598,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,1,0,0.643678129,1.179524189,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,2.666666746,1.224762285,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,4.540229797,1.054273836,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,6.218390942,1.184339533,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,7.862068653,1.107906902,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,9.425287247,1.201029261,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,10.43678188,1.085309783,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,11.90804577,1.219373143,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,1,0,13.04597664,1.09502508,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,13.20689583,1.096643547,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,14.24137974,1.044694681,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,1,0,15.21839046,1.108880145,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,15.3448267,1.199116524,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,16.83908081,1.075458054,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,18.16091919,1.102984513,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,19.41379356,1.067422737,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,20.73563194,1.270144829,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,1,0,19.7701149,1.135134393,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,20.2298851,1.210798349,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,1,0,20.85057449,1.065387343,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,1,0,19.75862122,1.037644812,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,19.71264267,1.271463231,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,1,0,20.85057449,1.218824107,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,1,0,19.73563194,1.20058394,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,19.2298851,1.229175069,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,20.72413826,1.110681152,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,1,0,19.88505745,1.008501937,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,18.98850441,1.125712674,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,20.24137878,1.07509971,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,1,0,21.49425316,1.209036338,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,20.75862122,1.140816256,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,21.67816162,1.13539344,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,1,0,21.91954041,1.04868303,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,1,0,21.79310226,1.061335863,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,22.51724243,1.041076689,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,23.34482765,1.263622094,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,24.16091919,1.093117598,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,24.88505745,1.287062849,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,0,0,25.66666603,1.007392381,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,1,0,25.20689583,1.024059877,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,1,0,23.62068939,1.099117975,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,1,0,22.33333206,1.173882212,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,80,2,1,1,1,0,21.18390846,1.259743365,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,1,0,19.28735733,1.002326709,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,1,0,20.03448296,1.240242207,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,1,0,20.04597664,1.116210639,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,1,0,20,1.209499509,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,0,0,19.13793182,1.0716321,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,0,0,19.79310417,1.274016196,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,1,0,20.58620834,1.018250584,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,1,0,20.85057449,1.069596884,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,0,0,20.66666603,1.030915784,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,1,0,21.74712753,1.0158367,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,1,0,21.37931061,1.23755653,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,1,0,20.39080429,1.060270244,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,0,0,19.7701149,1.119958471,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,0,0,19.44827652,1.182690786,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,1,0,19.79310417,1.050449439,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,0,0,19.18390846,1.263109477,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,1,0,19.75862122,1.094898496,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,1,0,21.79310226,1.265892083,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,1,0,21.40229988,1.055474063,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,0,0,22.66666794,1.1120217,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,0,0,21.32183838,1.09076283,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,0,0,19.41379356,1.29429102,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,1,0,20.4597702,1.238078594,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,1,0,0,20.39080429,1.2308626,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,20.57471275,1.160097738,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,9.390805244,1.116584669,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,9.195402145,1.171817219,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,8.574712753,1.090443351,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,8.229885101,1.199763151,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,5.655172348,1.030421868,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,5.080459595,1.119644886,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,19.67815971,1.231059497,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,20.60919571,1.234851826,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,23.04597664,1.259797046,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,22.8390789,1.278030137,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,24.35632133,1.177433299,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,24.57471275,1.021769343,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,24.75862122,1.029969892,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,22.05747032,1.298763508,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,21.72413826,1.281175701,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,20.87356377,1.032691144,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,20.55172539,1.072359529,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,20.05747032,1.064333912,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,19.75862122,1.266866713,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,19.43678093,1.051035694,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,18.97701263,1.063366452,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,18.72413826,1.275529602,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,17.94252777,1.241882382,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,17.65517235,1.249671558,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,17.19540215,1.08395394,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,15.57471275,1.065348968,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,15.31034374,1.246524736,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,15.05747128,1.164889783,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,14.47126389,1.232612025,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,14.18390846,1.253753608,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,13.85057449,1.280289696,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,13.60919476,1.116851823,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,13.39080524,1.240328976,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,13.04597664,1.152878517,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,12.83908081,1.2531264,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,12.27586174,1.136978596,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,12.05747128,1.243949309,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,11.93103409,1.201115027,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,10.93103409,1.089681386,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,10.75862026,1.180141052,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,10.43678188,1.271524841,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,10.27586269,1.090204914,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,10.08045959,1.137981832,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,9.804597855,1.281684529,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,9.620689392,1.156177687,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,20.66666603,1.104914227,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,20.11494255,1.137070823,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,90,2,1,0,0,0,19.74712563,1.256592713,1
